image_path,label
Residential\Residential_2788.jpg,Residential
Highway\Highway_79.jpg,Highway
Forest\Forest_1191.jpg,Forest
River\River_2135.jpg,River
Pasture\Pasture_710.jpg,Pasture
Forest\Forest_1500.jpg,Forest
Industrial\Industrial_613.jpg,Industrial
Residential\Residential_1225.jpg,Residential
Forest\Forest_2274.jpg,Forest
AnnualCrop\AnnualCrop_253.jpg,AnnualCrop
Highway\Highway_1673.jpg,Highway
Industrial\Industrial_56.jpg,Industrial
River\River_1707.jpg,River
River\River_1689.jpg,River
SeaLake\SeaLake_392.jpg,SeaLake
PermanentCrop\PermanentCrop_90.jpg,PermanentCrop
Residential\Residential_99.jpg,Residential
SeaLake\SeaLake_1571.jpg,SeaLake
HerbaceousVegetation\HerbaceousVegetation_1121.jpg,HerbaceousVegetation
HerbaceousVegetation\HerbaceousVegetation_1426.jpg,HerbaceousVegetation
HerbaceousVegetation\HerbaceousVegetation_776.jpg,HerbaceousVegetation
Pasture\Pasture_1435.jpg,Pasture
Residential\Residential_1648.jpg,Residential
Residential\Residential_1004.jpg,Residential
SeaLake\SeaLake_1346.jpg,SeaLake
Highway\Highway_1124.jpg,Highway
Residential\Residential_1068.jpg,Residential
Residential\Residential_2891.jpg,Residential
Highway\Highway_1920.jpg,Highway
HerbaceousVegetation\HerbaceousVegetation_906.jpg,HerbaceousVegetation
HerbaceousVegetation\HerbaceousVegetation_1413.jpg,HerbaceousVegetation
Residential\Residential_2456.jpg,Residential
Pasture\Pasture_442.jpg,Pasture
Highway\Highway_625.jpg,Highway
AnnualCrop\AnnualCrop_1329.jpg,AnnualCrop
Highway\Highway_659.jpg,Highway
River\River_1438.jpg,River
Industrial\Industrial_1104.jpg,Industrial
River\River_157.jpg,River
Industrial\Industrial_1307.jpg,Industrial
HerbaceousVegetation\HerbaceousVegetation_1917.jpg,HerbaceousVegetation
SeaLake\SeaLake_2241.jpg,SeaLake
Forest\Forest_386.jpg,Forest
Forest\Forest_2398.jpg,Forest
Forest\Forest_66.jpg,Forest
HerbaceousVegetation\HerbaceousVegetation_1678.jpg,HerbaceousVegetation
Highway\Highway_1166.jpg,Highway
AnnualCrop\AnnualCrop_2675.jpg,AnnualCrop
Residential\Residential_2262.jpg,Residential
River\River_1745.jpg,River
PermanentCrop\PermanentCrop_2171.jpg,PermanentCrop
AnnualCrop\AnnualCrop_1409.jpg,AnnualCrop
River\River_1129.jpg,River
Highway\Highway_2073.jpg,Highway
Residential\Residential_532.jpg,Residential
Industrial\Industrial_146.jpg,Industrial
PermanentCrop\PermanentCrop_233.jpg,PermanentCrop
PermanentCrop\PermanentCrop_739.jpg,PermanentCrop
Highway\Highway_1169.jpg,Highway
HerbaceousVegetation\HerbaceousVegetation_2088.jpg,HerbaceousVegetation
Pasture\Pasture_1474.jpg,Pasture
SeaLake\SeaLake_460.jpg,SeaLake
River\River_2159.jpg,River
HerbaceousVegetation\HerbaceousVegetation_2271.jpg,HerbaceousVegetation
Residential\Residential_1035.jpg,Residential
AnnualCrop\AnnualCrop_2922.jpg,AnnualCrop
HerbaceousVegetation\HerbaceousVegetation_2021.jpg,HerbaceousVegetation
Forest\Forest_374.jpg,Forest
AnnualCrop\AnnualCrop_1144.jpg,AnnualCrop
PermanentCrop\PermanentCrop_702.jpg,PermanentCrop
Industrial\Industrial_631.jpg,Industrial
HerbaceousVegetation\HerbaceousVegetation_175.jpg,HerbaceousVegetation
HerbaceousVegetation\HerbaceousVegetation_2203.jpg,HerbaceousVegetation
River\River_2083.jpg,River
PermanentCrop\PermanentCrop_1815.jpg,PermanentCrop
Highway\Highway_1075.jpg,Highway
HerbaceousVegetation\HerbaceousVegetation_449.jpg,HerbaceousVegetation
AnnualCrop\AnnualCrop_729.jpg,AnnualCrop
PermanentCrop\PermanentCrop_380.jpg,PermanentCrop
Residential\Residential_610.jpg,Residential
PermanentCrop\PermanentCrop_153.jpg,PermanentCrop
SeaLake\SeaLake_2082.jpg,SeaLake
River\River_637.jpg,River
Forest\Forest_11.jpg,Forest
AnnualCrop\AnnualCrop_1624.jpg,AnnualCrop
SeaLake\SeaLake_889.jpg,SeaLake
Residential\Residential_2369.jpg,Residential
River\River_443.jpg,River
AnnualCrop\AnnualCrop_2052.jpg,AnnualCrop
AnnualCrop\AnnualCrop_2517.jpg,AnnualCrop
River\River_850.jpg,River
HerbaceousVegetation\HerbaceousVegetation_153.jpg,HerbaceousVegetation
Highway\Highway_1692.jpg,Highway
AnnualCrop\AnnualCrop_1268.jpg,AnnualCrop
SeaLake\SeaLake_581.jpg,SeaLake
Forest\Forest_2427.jpg,Forest
Highway\Highway_1318.jpg,Highway
Forest\Forest_1319.jpg,Forest
Forest\Forest_201.jpg,Forest
River\River_780.jpg,River
SeaLake\SeaLake_1264.jpg,SeaLake
HerbaceousVegetation\HerbaceousVegetation_2692.jpg,HerbaceousVegetation
AnnualCrop\AnnualCrop_2655.jpg,AnnualCrop
Highway\Highway_695.jpg,Highway
Forest\Forest_2440.jpg,Forest
Residential\Residential_18.jpg,Residential
Pasture\Pasture_1513.jpg,Pasture
AnnualCrop\AnnualCrop_2545.jpg,AnnualCrop
Industrial\Industrial_1578.jpg,Industrial
SeaLake\SeaLake_1992.jpg,SeaLake
Residential\Residential_756.jpg,Residential
Industrial\Industrial_912.jpg,Industrial
Forest\Forest_2564.jpg,Forest
AnnualCrop\AnnualCrop_1867.jpg,AnnualCrop
Highway\Highway_1902.jpg,Highway
HerbaceousVegetation\HerbaceousVegetation_2720.jpg,HerbaceousVegetation
Highway\Highway_2465.jpg,Highway
HerbaceousVegetation\HerbaceousVegetation_881.jpg,HerbaceousVegetation
Industrial\Industrial_1053.jpg,Industrial
AnnualCrop\AnnualCrop_2945.jpg,AnnualCrop
Forest\Forest_2654.jpg,Forest
SeaLake\SeaLake_126.jpg,SeaLake
River\River_1677.jpg,River
AnnualCrop\AnnualCrop_2421.jpg,AnnualCrop
River\River_551.jpg,River
Pasture\Pasture_1121.jpg,Pasture
Forest\Forest_2757.jpg,Forest
River\River_1626.jpg,River
AnnualCrop\AnnualCrop_608.jpg,AnnualCrop
PermanentCrop\PermanentCrop_568.jpg,PermanentCrop
Highway\Highway_626.jpg,Highway
HerbaceousVegetation\HerbaceousVegetation_343.jpg,HerbaceousVegetation
Highway\Highway_821.jpg,Highway
Pasture\Pasture_547.jpg,Pasture
AnnualCrop\AnnualCrop_2964.jpg,AnnualCrop
Pasture\Pasture_1733.jpg,Pasture
Forest\Forest_2186.jpg,Forest
SeaLake\SeaLake_593.jpg,SeaLake
Pasture\Pasture_1310.jpg,Pasture
Forest\Forest_1511.jpg,Forest
Residential\Residential_1627.jpg,Residential
Residential\Residential_2754.jpg,Residential
HerbaceousVegetation\HerbaceousVegetation_2586.jpg,HerbaceousVegetation
Residential\Residential_155.jpg,Residential
River\River_1121.jpg,River
Industrial\Industrial_1476.jpg,Industrial
Forest\Forest_2825.jpg,Forest
River\River_1181.jpg,River
Residential\Residential_401.jpg,Residential
SeaLake\SeaLake_2848.jpg,SeaLake
SeaLake\SeaLake_1460.jpg,SeaLake
Highway\Highway_1888.jpg,Highway
Residential\Residential_232.jpg,Residential
Industrial\Industrial_598.jpg,Industrial
Pasture\Pasture_236.jpg,Pasture
Forest\Forest_1570.jpg,Forest
River\River_1177.jpg,River
HerbaceousVegetation\HerbaceousVegetation_1692.jpg,HerbaceousVegetation
PermanentCrop\PermanentCrop_1838.jpg,PermanentCrop
SeaLake\SeaLake_2649.jpg,SeaLake
River\River_839.jpg,River
PermanentCrop\PermanentCrop_537.jpg,PermanentCrop
River\River_203.jpg,River
River\River_657.jpg,River
Forest\Forest_2338.jpg,Forest
HerbaceousVegetation\HerbaceousVegetation_2687.jpg,HerbaceousVegetation
AnnualCrop\AnnualCrop_1677.jpg,AnnualCrop
Highway\Highway_2346.jpg,Highway
Forest\Forest_2649.jpg,Forest
Forest\Forest_2083.jpg,Forest
Highway\Highway_1724.jpg,Highway
River\River_2331.jpg,River
Pasture\Pasture_1864.jpg,Pasture
PermanentCrop\PermanentCrop_805.jpg,PermanentCrop
SeaLake\SeaLake_1886.jpg,SeaLake
AnnualCrop\AnnualCrop_2010.jpg,AnnualCrop
AnnualCrop\AnnualCrop_808.jpg,AnnualCrop
Industrial\Industrial_1796.jpg,Industrial
Highway\Highway_1855.jpg,Highway
River\River_2190.jpg,River
River\River_698.jpg,River
Forest\Forest_573.jpg,Forest
PermanentCrop\PermanentCrop_2307.jpg,PermanentCrop
AnnualCrop\AnnualCrop_1332.jpg,AnnualCrop
River\River_1598.jpg,River
Highway\Highway_2066.jpg,Highway
PermanentCrop\PermanentCrop_232.jpg,PermanentCrop
Industrial\Industrial_124.jpg,Industrial
Highway\Highway_1182.jpg,Highway
Residential\Residential_1758.jpg,Residential
HerbaceousVegetation\HerbaceousVegetation_1314.jpg,HerbaceousVegetation
Residential\Residential_861.jpg,Residential
Residential\Residential_457.jpg,Residential
Residential\Residential_1666.jpg,Residential
Highway\Highway_2285.jpg,Highway
SeaLake\SeaLake_8.jpg,SeaLake
SeaLake\SeaLake_2563.jpg,SeaLake
River\River_2390.jpg,River
PermanentCrop\PermanentCrop_445.jpg,PermanentCrop
Highway\Highway_1769.jpg,Highway
Industrial\Industrial_1580.jpg,Industrial
HerbaceousVegetation\HerbaceousVegetation_472.jpg,HerbaceousVegetation
River\River_2500.jpg,River
Forest\Forest_1580.jpg,Forest
Industrial\Industrial_2007.jpg,Industrial
SeaLake\SeaLake_2698.jpg,SeaLake
Industrial\Industrial_1325.jpg,Industrial
AnnualCrop\AnnualCrop_1489.jpg,AnnualCrop
Residential\Residential_930.jpg,Residential
AnnualCrop\AnnualCrop_1310.jpg,AnnualCrop
Pasture\Pasture_1174.jpg,Pasture
Forest\Forest_448.jpg,Forest
AnnualCrop\AnnualCrop_2541.jpg,AnnualCrop
Pasture\Pasture_1424.jpg,Pasture
Forest\Forest_48.jpg,Forest
River\River_1333.jpg,River
Residential\Residential_1448.jpg,Residential
Forest\Forest_1839.jpg,Forest
SeaLake\SeaLake_2903.jpg,SeaLake
Pasture\Pasture_1711.jpg,Pasture
Residential\Residential_587.jpg,Residential
Pasture\Pasture_1478.jpg,Pasture
SeaLake\SeaLake_363.jpg,SeaLake
Residential\Residential_2396.jpg,Residential
Pasture\Pasture_298.jpg,Pasture
Pasture\Pasture_1912.jpg,Pasture
AnnualCrop\AnnualCrop_623.jpg,AnnualCrop
Residential\Residential_2838.jpg,Residential
Industrial\Industrial_1103.jpg,Industrial
HerbaceousVegetation\HerbaceousVegetation_1855.jpg,HerbaceousVegetation
Industrial\Industrial_91.jpg,Industrial
Highway\Highway_110.jpg,Highway
Industrial\Industrial_1269.jpg,Industrial
AnnualCrop\AnnualCrop_960.jpg,AnnualCrop
AnnualCrop\AnnualCrop_1873.jpg,AnnualCrop
Pasture\Pasture_143.jpg,Pasture
AnnualCrop\AnnualCrop_601.jpg,AnnualCrop
SeaLake\SeaLake_2555.jpg,SeaLake
Forest\Forest_1160.jpg,Forest
Highway\Highway_1292.jpg,Highway
Pasture\Pasture_284.jpg,Pasture
SeaLake\SeaLake_2601.jpg,SeaLake
Residential\Residential_2663.jpg,Residential
AnnualCrop\AnnualCrop_714.jpg,AnnualCrop
Industrial\Industrial_2053.jpg,Industrial
AnnualCrop\AnnualCrop_1635.jpg,AnnualCrop
River\River_610.jpg,River
AnnualCrop\AnnualCrop_2740.jpg,AnnualCrop
Pasture\Pasture_1429.jpg,Pasture
River\River_965.jpg,River
HerbaceousVegetation\HerbaceousVegetation_1368.jpg,HerbaceousVegetation
Residential\Residential_2295.jpg,Residential
Pasture\Pasture_693.jpg,Pasture
HerbaceousVegetation\HerbaceousVegetation_2095.jpg,HerbaceousVegetation
PermanentCrop\PermanentCrop_855.jpg,PermanentCrop
Residential\Residential_1698.jpg,Residential
Forest\Forest_1409.jpg,Forest
Pasture\Pasture_246.jpg,Pasture
SeaLake\SeaLake_1115.jpg,SeaLake
River\River_740.jpg,River
Industrial\Industrial_2190.jpg,Industrial
Pasture\Pasture_870.jpg,Pasture
HerbaceousVegetation\HerbaceousVegetation_1687.jpg,HerbaceousVegetation
Forest\Forest_1457.jpg,Forest
Residential\Residential_2392.jpg,Residential
Residential\Residential_428.jpg,Residential
Residential\Residential_2658.jpg,Residential
Industrial\Industrial_324.jpg,Industrial
SeaLake\SeaLake_2077.jpg,SeaLake
AnnualCrop\AnnualCrop_354.jpg,AnnualCrop
HerbaceousVegetation\HerbaceousVegetation_673.jpg,HerbaceousVegetation
SeaLake\SeaLake_854.jpg,SeaLake
Residential\Residential_1006.jpg,Residential
Industrial\Industrial_219.jpg,Industrial
Residential\Residential_2638.jpg,Residential
PermanentCrop\PermanentCrop_307.jpg,PermanentCrop
SeaLake\SeaLake_2426.jpg,SeaLake
AnnualCrop\AnnualCrop_13.jpg,AnnualCrop
AnnualCrop\AnnualCrop_2853.jpg,AnnualCrop
Pasture\Pasture_436.jpg,Pasture
Forest\Forest_231.jpg,Forest
Industrial\Industrial_1595.jpg,Industrial
SeaLake\SeaLake_1337.jpg,SeaLake
HerbaceousVegetation\HerbaceousVegetation_1247.jpg,HerbaceousVegetation
HerbaceousVegetation\HerbaceousVegetation_1474.jpg,HerbaceousVegetation
River\River_2055.jpg,River
AnnualCrop\AnnualCrop_2953.jpg,AnnualCrop
River\River_1590.jpg,River
Pasture\Pasture_1829.jpg,Pasture
River\River_694.jpg,River
Residential\Residential_1733.jpg,Residential
River\River_2289.jpg,River
Industrial\Industrial_1905.jpg,Industrial
Highway\Highway_525.jpg,Highway
River\River_482.jpg,River
HerbaceousVegetation\HerbaceousVegetation_1800.jpg,HerbaceousVegetation
AnnualCrop\AnnualCrop_568.jpg,AnnualCrop
HerbaceousVegetation\HerbaceousVegetation_2184.jpg,HerbaceousVegetation
PermanentCrop\PermanentCrop_642.jpg,PermanentCrop
Residential\Residential_2641.jpg,Residential
Industrial\Industrial_1310.jpg,Industrial
HerbaceousVegetation\HerbaceousVegetation_2300.jpg,HerbaceousVegetation
AnnualCrop\AnnualCrop_975.jpg,AnnualCrop
Residential\Residential_1531.jpg,Residential
Highway\Highway_66.jpg,Highway
Highway\Highway_1294.jpg,Highway
SeaLake\SeaLake_2071.jpg,SeaLake
PermanentCrop\PermanentCrop_1602.jpg,PermanentCrop
SeaLake\SeaLake_132.jpg,SeaLake
HerbaceousVegetation\HerbaceousVegetation_730.jpg,HerbaceousVegetation
River\River_410.jpg,River
PermanentCrop\PermanentCrop_1498.jpg,PermanentCrop
Highway\Highway_898.jpg,Highway
Pasture\Pasture_680.jpg,Pasture
Industrial\Industrial_925.jpg,Industrial
Pasture\Pasture_1195.jpg,Pasture
Industrial\Industrial_1938.jpg,Industrial
PermanentCrop\PermanentCrop_1852.jpg,PermanentCrop
PermanentCrop\PermanentCrop_740.jpg,PermanentCrop
Residential\Residential_2590.jpg,Residential
SeaLake\SeaLake_588.jpg,SeaLake
PermanentCrop\PermanentCrop_459.jpg,PermanentCrop
SeaLake\SeaLake_2781.jpg,SeaLake
HerbaceousVegetation\HerbaceousVegetation_2911.jpg,HerbaceousVegetation
Pasture\Pasture_1447.jpg,Pasture
Highway\Highway_1728.jpg,Highway
HerbaceousVegetation\HerbaceousVegetation_2337.jpg,HerbaceousVegetation
Forest\Forest_684.jpg,Forest
River\River_976.jpg,River
SeaLake\SeaLake_511.jpg,SeaLake
Residential\Residential_2288.jpg,Residential
Pasture\Pasture_1732.jpg,Pasture
Highway\Highway_1893.jpg,Highway
Forest\Forest_167.jpg,Forest
HerbaceousVegetation\HerbaceousVegetation_2142.jpg,HerbaceousVegetation
Forest\Forest_2400.jpg,Forest
River\River_2459.jpg,River
Highway\Highway_1866.jpg,Highway
Forest\Forest_308.jpg,Forest
PermanentCrop\PermanentCrop_1443.jpg,PermanentCrop
SeaLake\SeaLake_2640.jpg,SeaLake
PermanentCrop\PermanentCrop_2388.jpg,PermanentCrop
HerbaceousVegetation\HerbaceousVegetation_124.jpg,HerbaceousVegetation
HerbaceousVegetation\HerbaceousVegetation_645.jpg,HerbaceousVegetation
Residential\Residential_1540.jpg,Residential
Pasture\Pasture_1793.jpg,Pasture
Industrial\Industrial_2033.jpg,Industrial
AnnualCrop\AnnualCrop_2477.jpg,AnnualCrop
Pasture\Pasture_377.jpg,Pasture
AnnualCrop\AnnualCrop_1616.jpg,AnnualCrop
AnnualCrop\AnnualCrop_1260.jpg,AnnualCrop
PermanentCrop\PermanentCrop_2137.jpg,PermanentCrop
HerbaceousVegetation\HerbaceousVegetation_2272.jpg,HerbaceousVegetation
Industrial\Industrial_1804.jpg,Industrial
AnnualCrop\AnnualCrop_2876.jpg,AnnualCrop
SeaLake\SeaLake_2878.jpg,SeaLake
PermanentCrop\PermanentCrop_2314.jpg,PermanentCrop
River\River_2416.jpg,River
Forest\Forest_771.jpg,Forest
Residential\Residential_545.jpg,Residential
SeaLake\SeaLake_1277.jpg,SeaLake
Residential\Residential_2808.jpg,Residential
Industrial\Industrial_1954.jpg,Industrial
Industrial\Industrial_2000.jpg,Industrial
River\River_1090.jpg,River
Pasture\Pasture_1990.jpg,Pasture
Residential\Residential_561.jpg,Residential
HerbaceousVegetation\HerbaceousVegetation_1211.jpg,HerbaceousVegetation
AnnualCrop\AnnualCrop_2588.jpg,AnnualCrop
Residential\Residential_2162.jpg,Residential
PermanentCrop\PermanentCrop_2205.jpg,PermanentCrop
Pasture\Pasture_517.jpg,Pasture
Pasture\Pasture_189.jpg,Pasture
Industrial\Industrial_496.jpg,Industrial
Industrial\Industrial_1358.jpg,Industrial
Residential\Residential_803.jpg,Residential
Highway\Highway_1167.jpg,Highway
HerbaceousVegetation\HerbaceousVegetation_2161.jpg,HerbaceousVegetation
Highway\Highway_739.jpg,Highway
Pasture\Pasture_910.jpg,Pasture
Industrial\Industrial_776.jpg,Industrial
Forest\Forest_938.jpg,Forest
Industrial\Industrial_2222.jpg,Industrial
Pasture\Pasture_1042.jpg,Pasture
Highway\Highway_334.jpg,Highway
AnnualCrop\AnnualCrop_1619.jpg,AnnualCrop
Residential\Residential_871.jpg,Residential
SeaLake\SeaLake_788.jpg,SeaLake
Highway\Highway_226.jpg,Highway
Pasture\Pasture_1822.jpg,Pasture
AnnualCrop\AnnualCrop_903.jpg,AnnualCrop
SeaLake\SeaLake_1566.jpg,SeaLake
Pasture\Pasture_94.jpg,Pasture
Residential\Residential_2791.jpg,Residential
Pasture\Pasture_1770.jpg,Pasture
Highway\Highway_989.jpg,Highway
Forest\Forest_2732.jpg,Forest
River\River_690.jpg,River
SeaLake\SeaLake_703.jpg,SeaLake
River\River_2470.jpg,River
River\River_1724.jpg,River
AnnualCrop\AnnualCrop_816.jpg,AnnualCrop
SeaLake\SeaLake_1791.jpg,SeaLake
Residential\Residential_1354.jpg,Residential
HerbaceousVegetation\HerbaceousVegetation_1210.jpg,HerbaceousVegetation
Industrial\Industrial_1547.jpg,Industrial
Highway\Highway_1869.jpg,Highway
Forest\Forest_1814.jpg,Forest
River\River_788.jpg,River
PermanentCrop\PermanentCrop_336.jpg,PermanentCrop
Industrial\Industrial_1248.jpg,Industrial
HerbaceousVegetation\HerbaceousVegetation_1151.jpg,HerbaceousVegetation
AnnualCrop\AnnualCrop_2696.jpg,AnnualCrop
AnnualCrop\AnnualCrop_2093.jpg,AnnualCrop
Highway\Highway_1839.jpg,Highway
Forest\Forest_795.jpg,Forest
SeaLake\SeaLake_378.jpg,SeaLake
Residential\Residential_1170.jpg,Residential
Industrial\Industrial_1650.jpg,Industrial
AnnualCrop\AnnualCrop_643.jpg,AnnualCrop
AnnualCrop\AnnualCrop_288.jpg,AnnualCrop
AnnualCrop\AnnualCrop_2564.jpg,AnnualCrop
AnnualCrop\AnnualCrop_2156.jpg,AnnualCrop
Highway\Highway_624.jpg,Highway
Residential\Residential_2512.jpg,Residential
HerbaceousVegetation\HerbaceousVegetation_1979.jpg,HerbaceousVegetation
Industrial\Industrial_2413.jpg,Industrial
SeaLake\SeaLake_44.jpg,SeaLake
SeaLake\SeaLake_1033.jpg,SeaLake
SeaLake\SeaLake_755.jpg,SeaLake
Residential\Residential_1137.jpg,Residential
HerbaceousVegetation\HerbaceousVegetation_1123.jpg,HerbaceousVegetation
Residential\Residential_294.jpg,Residential
AnnualCrop\AnnualCrop_2293.jpg,AnnualCrop
Industrial\Industrial_2296.jpg,Industrial
Forest\Forest_2080.jpg,Forest
River\River_972.jpg,River
SeaLake\SeaLake_2597.jpg,SeaLake
Highway\Highway_1526.jpg,Highway
AnnualCrop\AnnualCrop_2643.jpg,AnnualCrop
AnnualCrop\AnnualCrop_506.jpg,AnnualCrop
River\River_566.jpg,River
Highway\Highway_2239.jpg,Highway
PermanentCrop\PermanentCrop_2157.jpg,PermanentCrop
Highway\Highway_1366.jpg,Highway
PermanentCrop\PermanentCrop_1904.jpg,PermanentCrop
AnnualCrop\AnnualCrop_2682.jpg,AnnualCrop
SeaLake\SeaLake_441.jpg,SeaLake
SeaLake\SeaLake_1151.jpg,SeaLake
SeaLake\SeaLake_1172.jpg,SeaLake
River\River_1734.jpg,River
Industrial\Industrial_2317.jpg,Industrial
Highway\Highway_512.jpg,Highway
Residential\Residential_253.jpg,Residential
HerbaceousVegetation\HerbaceousVegetation_384.jpg,HerbaceousVegetation
Forest\Forest_570.jpg,Forest
HerbaceousVegetation\HerbaceousVegetation_1187.jpg,HerbaceousVegetation
SeaLake\SeaLake_2076.jpg,SeaLake
Pasture\Pasture_1308.jpg,Pasture
AnnualCrop\AnnualCrop_933.jpg,AnnualCrop
Residential\Residential_189.jpg,Residential
SeaLake\SeaLake_1686.jpg,SeaLake
Pasture\Pasture_426.jpg,Pasture
AnnualCrop\AnnualCrop_1168.jpg,AnnualCrop
HerbaceousVegetation\HerbaceousVegetation_902.jpg,HerbaceousVegetation
River\River_125.jpg,River
PermanentCrop\PermanentCrop_1140.jpg,PermanentCrop
River\River_1500.jpg,River
HerbaceousVegetation\HerbaceousVegetation_2398.jpg,HerbaceousVegetation
HerbaceousVegetation\HerbaceousVegetation_1244.jpg,HerbaceousVegetation
SeaLake\SeaLake_1519.jpg,SeaLake
Industrial\Industrial_145.jpg,Industrial
Forest\Forest_1547.jpg,Forest
Forest\Forest_1206.jpg,Forest
PermanentCrop\PermanentCrop_448.jpg,PermanentCrop
River\River_597.jpg,River
HerbaceousVegetation\HerbaceousVegetation_1207.jpg,HerbaceousVegetation
SeaLake\SeaLake_608.jpg,SeaLake
Industrial\Industrial_1523.jpg,Industrial
SeaLake\SeaLake_2591.jpg,SeaLake
AnnualCrop\AnnualCrop_1512.jpg,AnnualCrop
PermanentCrop\PermanentCrop_1417.jpg,PermanentCrop
Highway\Highway_131.jpg,Highway
Pasture\Pasture_1216.jpg,Pasture
Highway\Highway_2011.jpg,Highway
Pasture\Pasture_622.jpg,Pasture
SeaLake\SeaLake_1947.jpg,SeaLake
Residential\Residential_2636.jpg,Residential
AnnualCrop\AnnualCrop_682.jpg,AnnualCrop
Forest\Forest_1461.jpg,Forest
Industrial\Industrial_706.jpg,Industrial
SeaLake\SeaLake_1984.jpg,SeaLake
PermanentCrop\PermanentCrop_436.jpg,PermanentCrop
HerbaceousVegetation\HerbaceousVegetation_33.jpg,HerbaceousVegetation
SeaLake\SeaLake_1694.jpg,SeaLake
HerbaceousVegetation\HerbaceousVegetation_1523.jpg,HerbaceousVegetation
SeaLake\SeaLake_63.jpg,SeaLake
HerbaceousVegetation\HerbaceousVegetation_725.jpg,HerbaceousVegetation
HerbaceousVegetation\HerbaceousVegetation_427.jpg,HerbaceousVegetation
SeaLake\SeaLake_1395.jpg,SeaLake
Highway\Highway_1934.jpg,Highway
River\River_1551.jpg,River
PermanentCrop\PermanentCrop_1980.jpg,PermanentCrop
Pasture\Pasture_129.jpg,Pasture
SeaLake\SeaLake_1224.jpg,SeaLake
Industrial\Industrial_576.jpg,Industrial
PermanentCrop\PermanentCrop_810.jpg,PermanentCrop
Industrial\Industrial_2347.jpg,Industrial
PermanentCrop\PermanentCrop_2354.jpg,PermanentCrop
Forest\Forest_1046.jpg,Forest
Highway\Highway_875.jpg,Highway
HerbaceousVegetation\HerbaceousVegetation_2092.jpg,HerbaceousVegetation
Pasture\Pasture_17.jpg,Pasture
AnnualCrop\AnnualCrop_1727.jpg,AnnualCrop
Industrial\Industrial_2039.jpg,Industrial
Pasture\Pasture_1861.jpg,Pasture
AnnualCrop\AnnualCrop_1641.jpg,AnnualCrop
Highway\Highway_771.jpg,Highway
HerbaceousVegetation\HerbaceousVegetation_1264.jpg,HerbaceousVegetation
Industrial\Industrial_1522.jpg,Industrial
River\River_164.jpg,River
Forest\Forest_1729.jpg,Forest
Industrial\Industrial_111.jpg,Industrial
Industrial\Industrial_822.jpg,Industrial
Pasture\Pasture_210.jpg,Pasture
River\River_499.jpg,River
HerbaceousVegetation\HerbaceousVegetation_1476.jpg,HerbaceousVegetation
Pasture\Pasture_1415.jpg,Pasture
PermanentCrop\PermanentCrop_2085.jpg,PermanentCrop
PermanentCrop\PermanentCrop_1782.jpg,PermanentCrop
River\River_758.jpg,River
Highway\Highway_1872.jpg,Highway
SeaLake\SeaLake_2871.jpg,SeaLake
Pasture\Pasture_709.jpg,Pasture
AnnualCrop\AnnualCrop_2947.jpg,AnnualCrop
AnnualCrop\AnnualCrop_2999.jpg,AnnualCrop
Forest\Forest_1483.jpg,Forest
SeaLake\SeaLake_2366.jpg,SeaLake
Industrial\Industrial_894.jpg,Industrial
SeaLake\SeaLake_2139.jpg,SeaLake
Highway\Highway_2140.jpg,Highway
SeaLake\SeaLake_2276.jpg,SeaLake
PermanentCrop\PermanentCrop_1706.jpg,PermanentCrop
Forest\Forest_1053.jpg,Forest
SeaLake\SeaLake_2557.jpg,SeaLake
AnnualCrop\AnnualCrop_717.jpg,AnnualCrop
Forest\Forest_732.jpg,Forest
HerbaceousVegetation\HerbaceousVegetation_2431.jpg,HerbaceousVegetation
Residential\Residential_834.jpg,Residential
AnnualCrop\AnnualCrop_296.jpg,AnnualCrop
SeaLake\SeaLake_2423.jpg,SeaLake
Highway\Highway_978.jpg,Highway
HerbaceousVegetation\HerbaceousVegetation_2874.jpg,HerbaceousVegetation
Residential\Residential_1682.jpg,Residential
PermanentCrop\PermanentCrop_1138.jpg,PermanentCrop
SeaLake\SeaLake_2602.jpg,SeaLake
PermanentCrop\PermanentCrop_26.jpg,PermanentCrop
Highway\Highway_2291.jpg,Highway
HerbaceousVegetation\HerbaceousVegetation_1741.jpg,HerbaceousVegetation
HerbaceousVegetation\HerbaceousVegetation_992.jpg,HerbaceousVegetation
Highway\Highway_1856.jpg,Highway
HerbaceousVegetation\HerbaceousVegetation_2262.jpg,HerbaceousVegetation
HerbaceousVegetation\HerbaceousVegetation_572.jpg,HerbaceousVegetation
PermanentCrop\PermanentCrop_962.jpg,PermanentCrop
Industrial\Industrial_785.jpg,Industrial
Forest\Forest_900.jpg,Forest
Residential\Residential_1683.jpg,Residential
AnnualCrop\AnnualCrop_978.jpg,AnnualCrop
PermanentCrop\PermanentCrop_32.jpg,PermanentCrop
HerbaceousVegetation\HerbaceousVegetation_1603.jpg,HerbaceousVegetation
SeaLake\SeaLake_2839.jpg,SeaLake
Highway\Highway_2274.jpg,Highway
Pasture\Pasture_97.jpg,Pasture
HerbaceousVegetation\HerbaceousVegetation_858.jpg,HerbaceousVegetation
Residential\Residential_1956.jpg,Residential
AnnualCrop\AnnualCrop_629.jpg,AnnualCrop
SeaLake\SeaLake_2465.jpg,SeaLake
SeaLake\SeaLake_1459.jpg,SeaLake
Forest\Forest_1679.jpg,Forest
Forest\Forest_1568.jpg,Forest
Forest\Forest_2739.jpg,Forest
